pTr0,pTr2,pTr4,pH,pW,pS6,pS,pJ,pX0,pX1R,pX2,pX3,pX4,pX5,pTr0e,pTr2e,pTr3e,pTr4e,pTr5e,pHe,pWe,pS6e,pSe,pJe,pX0e,pX1Re,pX2e,pX3e,pX4e,pX5e,Cancer_type
-0.379547199,-0.37716883,-0.375287565,-0.381784833,-0.169700988,-0.381760569,-0.169721792,-0.125588382,-0.376387643,-0.381307441,-0.390291522,-0.402115071,-0.414403566,-0.42997721,-0.379547199,-0.371577819,-0.350368421,-0.36240519,-0.397167416,-0.382416434,-0.169453459,-0.38989834,-0.168882365,-0.169421041,-0.37445074,-0.380518538,-0.388002696,-0.394998078,-0.401203257,-0.407790617,HBC
-0.281636638,-0.27933502,-0.279134058,-0.311395549,-0.168570335,-0.310734035,-0.168579619,-0.12551022,-0.277489993,-0.284465486,-0.296646065,-0.309387663,-0.321985775,-0.334014686,-0.281636638,-0.282870276,-0.527690977,-0.276692401,-0.482730435,-0.306456943,-0.168347576,-0.307219165,-0.167759301,-0.168322444,-0.280923396,-0.282734215,-0.287606654,-0.291840343,-0.29617155,-0.301148695,HBC
-0.495440308,-0.4941514,-0.493900872,-0.434057089,-0.169589176,-0.436746309,-0.169608957,-0.125568142,-0.499533231,-0.491387877,-0.481342413,-0.472469725,-0.464607002,-0.457644359,-0.495440308,-0.496707298,-0.640383491,-0.493637239,-0.622574137,-0.446272576,-0.169336097,-0.444927452,-0.168743476,-0.169300033,-0.497036613,-0.494435546,-0.489679838,-0.484345633,-0.478958563,-0.473872748,HCC
-0.281636638,-0.27933502,-0.279134058,-0.311395549,-0.168570335,-0.310734035,-0.168579619,-0.12551022,-0.277489993,-0.284465486,-0.296646065,-0.309387663,-0.321985775,-0.334014686,-0.281636638,-0.282870276,-0.527690977,-0.276692401,-0.482730435,-0.306456943,-0.168347576,-0.307219165,-0.167759301,-0.168322444,-0.280923396,-0.282734215,-0.287606654,-0.291840343,-0.29617155,-0.301148695,HBC
-0.495440308,-0.4941514,-0.493900872,-0.434057089,-0.169589176,-0.436746309,-0.169608957,-0.125568142,-0.499533231,-0.491387877,-0.481342413,-0.472469725,-0.464607002,-0.457644359,-0.495440308,-0.496707298,-0.640383491,-0.493637239,-0.622574137,-0.446272576,-0.169336097,-0.444927452,-0.168743476,-0.169300033,-0.497036613,-0.494435546,-0.489679838,-0.484345633,-0.478958563,-0.473872748,HCC
0.047650925,0.048514105,0.049346725,0.026100306,-0.137584926,0.026557058,-0.13757052,-0.120063007,0.043549565,0.051482475,0.062084966,0.071030193,0.077427864,0.08274579,0.047650925,0.039194368,-0.024176289,0.031194996,-0.03498251,0.030313926,-0.137560204,0.041052507,-0.136859502,-0.137628875,0.042139308,0.048959107,0.057851814,0.065610304,0.073755413,0.081869694,HCC
0.678430816,0.679979839,0.681209811,0.502062875,-0.111993767,0.508285783,-0.111942615,-0.115778335,0.682562545,0.675211497,0.66401562,0.651402256,0.636214251,0.621277836,0.678430816,0.66448758,0.561629641,0.651097105,0.556004057,0.536044576,-0.112174692,0.551887948,-0.111395353,-0.112334709,0.672222634,0.677869619,0.680310495,0.680362416,0.680906824,0.681283349,HBC
-0.439381432,-0.441819242,-0.444908703,-0.42313438,-0.170167712,-0.424044746,-0.170187094,-0.12561454,-0.435051119,-0.443859802,-0.45510343,-0.459222434,-0.463757122,-0.467550956,-0.439381432,-0.433746486,-0.429070282,-0.428927425,-0.406295158,-0.427239423,-0.169909364,-0.430216252,-0.169321917,-0.169871131,-0.434655433,-0.440911902,-0.446360508,-0.450612706,-0.454330166,-0.457601788,HBC
-0.584673429,-0.586065522,-0.58767632,-0.497265544,-0.17049278,-0.500843944,-0.170518274,-0.125627154,-0.588662454,-0.581554099,-0.570978621,-0.557228301,-0.544804259,-0.533183195,-0.584673429,-0.582054996,-0.584595707,-0.579753591,-0.579336207,-0.514596844,-0.17021957,-0.514504479,-0.169627418,-0.170176095,-0.583999796,-0.583913546,-0.579483764,-0.574160029,-0.568425774,-0.562375178,HCC
-0.439381432,-0.441819242,-0.444908703,-0.42313438,-0.170167712,-0.424044746,-0.170187094,-0.12561454,-0.435051119,-0.443859802,-0.45510343,-0.459222434,-0.463757122,-0.467550956,-0.439381432,-0.433746486,-0.429070282,-0.428927425,-0.406295158,-0.427239423,-0.169909364,-0.430216252,-0.169321917,-0.169871131,-0.434655433,-0.440911902,-0.446360508,-0.450612706,-0.454330166,-0.457601788,HBC
-0.584673429,-0.586065522,-0.58767632,-0.497265544,-0.17049278,-0.500843944,-0.170518274,-0.125627154,-0.588662454,-0.581554099,-0.570978621,-0.557228301,-0.544804259,-0.533183195,-0.584673429,-0.582054996,-0.584595707,-0.579753591,-0.579336207,-0.514596844,-0.17021957,-0.514504479,-0.169627418,-0.170176095,-0.583999796,-0.583913546,-0.579483764,-0.574160029,-0.568425774,-0.562375178,HCC
-0.584673429,-0.586065522,-0.58767632,-0.497265544,-0.17049278,-0.500843944,-0.170518274,-0.125627154,-0.588662454,-0.581554099,-0.570978621,-0.557228301,-0.544804259,-0.533183195,-0.584673429,-0.582054996,-0.584595707,-0.579753591,-0.579336207,-0.514596844,-0.17021957,-0.514504479,-0.169627418,-0.170176095,-0.583999796,-0.583913546,-0.579483764,-0.574160029,-0.568425774,-0.562375178,HCC
-0.439381432,-0.441819242,-0.444908703,-0.42313438,-0.170167712,-0.424044746,-0.170187094,-0.12561454,-0.435051119,-0.443859802,-0.45510343,-0.459222434,-0.463757122,-0.467550956,-0.439381432,-0.433746486,-0.429070282,-0.428927425,-0.406295158,-0.427239423,-0.169909364,-0.430216252,-0.169321917,-0.169871131,-0.434655433,-0.440911902,-0.446360508,-0.450612706,-0.454330166,-0.457601788,HBC
-0.439381432,-0.441819242,-0.444908703,-0.42313438,-0.170167712,-0.424044746,-0.170187094,-0.12561454,-0.435051119,-0.443859802,-0.45510343,-0.459222434,-0.463757122,-0.467550956,-0.439381432,-0.433746486,-0.429070282,-0.428927425,-0.406295158,-0.427239423,-0.169909364,-0.430216252,-0.169321917,-0.169871131,-0.434655433,-0.440911902,-0.446360508,-0.450612706,-0.454330166,-0.457601788,HBC
-0.584673429,-0.586065522,-0.58767632,-0.497265544,-0.17049278,-0.500843944,-0.170518274,-0.125627154,-0.588662454,-0.581554099,-0.570978621,-0.557228301,-0.544804259,-0.533183195,-0.584673429,-0.582054996,-0.584595707,-0.579753591,-0.579336207,-0.514596844,-0.17021957,-0.514504479,-0.169627418,-0.170176095,-0.583999796,-0.583913546,-0.579483764,-0.574160029,-0.568425774,-0.562375178,HCC
-0.439381432,-0.441819242,-0.444908703,-0.42313438,-0.170167712,-0.424044746,-0.170187094,-0.12561454,-0.435051119,-0.443859802,-0.45510343,-0.459222434,-0.463757122,-0.467550956,-0.439381432,-0.433746486,-0.429070282,-0.428927425,-0.406295158,-0.427239423,-0.169909364,-0.430216252,-0.169321917,-0.169871131,-0.434655433,-0.440911902,-0.446360508,-0.450612706,-0.454330166,-0.457601788,HBC
-0.584673429,-0.586065522,-0.58767632,-0.497265544,-0.17049278,-0.500843944,-0.170518274,-0.125627154,-0.588662454,-0.581554099,-0.570978621,-0.557228301,-0.544804259,-0.533183195,-0.584673429,-0.582054996,-0.584595707,-0.579753591,-0.579336207,-0.514596844,-0.17021957,-0.514504479,-0.169627418,-0.170176095,-0.583999796,-0.583913546,-0.579483764,-0.574160029,-0.568425774,-0.562375178,HCC
-0.584673429,-0.586065522,-0.58767632,-0.497265544,-0.17049278,-0.500843944,-0.170518274,-0.125627154,-0.588662454,-0.581554099,-0.570978621,-0.557228301,-0.544804259,-0.533183195,-0.584673429,-0.582054996,-0.584595707,-0.579753591,-0.579336207,-0.514596844,-0.17021957,-0.514504479,-0.169627418,-0.170176095,-0.583999796,-0.583913546,-0.579483764,-0.574160029,-0.568425774,-0.562375178,HCC
-0.439381432,-0.441819242,-0.444908703,-0.42313438,-0.170167712,-0.424044746,-0.170187094,-0.12561454,-0.435051119,-0.443859802,-0.45510343,-0.459222434,-0.463757122,-0.467550956,-0.439381432,-0.433746486,-0.429070282,-0.428927425,-0.406295158,-0.427239423,-0.169909364,-0.430216252,-0.169321917,-0.169871131,-0.434655433,-0.440911902,-0.446360508,-0.450612706,-0.454330166,-0.457601788,HBC
-0.118507299,-0.118897435,-0.118007765,-0.124592793,-0.153929628,-0.124910932,-0.153916835,-0.123374127,-0.122415195,-0.115244778,-0.10430121,-0.094865725,-0.086812217,-0.07928186,-0.118507299,-0.11920803,0.062745906,-0.126464826,-0.022448646,-0.123149655,-0.153837429,-0.123018267,-0.153360295,-0.15387983,-0.119366793,-0.117820019,-0.113324332,-0.108489512,-0.103772782,-0.099051473,HCC
0.38469913,0.384032564,0.385363387,0.235670176,-0.140887652,0.240523244,-0.140839353,-0.121631677,0.389172861,0.380473891,0.369880966,0.358134272,0.345873425,0.33484811,0.38469913,0.384466515,0.715289221,0.37238875,0.578161207,0.264754265,-0.140949294,0.261846421,-0.140565174,-0.14106287,0.386714893,0.383040314,0.377708215,0.37259172,0.367075496,0.361453985,HBC
-0.316993229,-0.314663896,-0.314450698,-0.337696769,-0.169031707,-0.336504763,-0.169040279,-0.125543946,-0.311702494,-0.321008934,-0.336041457,-0.352424204,-0.367208436,-0.379496265,-0.316993229,-0.311258315,-0.260449111,-0.303886139,-0.282579198,-0.334225379,-0.168803618,-0.342395598,-0.16822862,-0.168766641,-0.312331889,-0.318680905,-0.328429644,-0.337879557,-0.347846518,-0.358050357,HBC
-0.515440835,-0.514136249,-0.513878799,-0.448935171,-0.169850165,-0.451324302,-0.169869543,-0.125587221,-0.518886568,-0.512059785,-0.50362761,-0.496814648,-0.49018857,-0.483372392,-0.515440835,-0.512765852,-0.489210035,-0.5090202,-0.509352527,-0.461980632,-0.169594072,-0.464826067,-0.169008961,-0.169551307,-0.514803778,-0.514769881,-0.512772599,-0.510389108,-0.508190074,-0.506060896,HCC
-0.344190608,-0.341839954,-0.341600484,-0.356385589,-0.169348272,-0.355314366,-0.169365776,-0.125565868,-0.339971129,-0.347069502,-0.359442587,-0.373185376,-0.384586809,-0.394972483,-0.344190608,-0.352674806,-0.350892601,-0.357274112,-0.335062662,-0.355332246,-0.169109661,-0.346297454,-0.168488816,-0.169076579,-0.348051162,-0.344662911,-0.344828596,-0.346459669,-0.348865284,-0.352655098,HBC
-0.530825856,-0.52950921,-0.529236897,-0.459507068,-0.170029239,-0.461964523,-0.17005367,-0.125599621,-0.534877578,-0.526801734,-0.516865168,-0.508558834,-0.500019173,-0.492126984,-0.530825856,-0.536194344,-0.540372134,-0.539220724,-0.539041388,-0.473920371,-0.169767194,-0.46703327,-0.169156149,-0.169726632,-0.535009466,-0.52946739,-0.522049163,-0.515242708,-0.508766369,-0.503008905,HCC
-0.530825856,-0.52950921,-0.529236897,-0.459507068,-0.170029239,-0.461964523,-0.17005367,-0.125599621,-0.534877578,-0.526801734,-0.516865168,-0.508558834,-0.500019173,-0.492126984,-0.530825856,-0.536194344,-0.540372134,-0.539220724,-0.539041388,-0.473920371,-0.169767194,-0.46703327,-0.169156149,-0.169726632,-0.535009466,-0.52946739,-0.522049163,-0.515242708,-0.508766369,-0.503008905,HCC
-0.344190608,-0.341839954,-0.341600484,-0.356385589,-0.169348272,-0.355314366,-0.169365776,-0.125565868,-0.339971129,-0.347069502,-0.359442587,-0.373185376,-0.384586809,-0.394972483,-0.344190608,-0.352674806,-0.350892601,-0.357274112,-0.335062662,-0.355332246,-0.169109661,-0.346297454,-0.168488816,-0.169076579,-0.348051162,-0.344662911,-0.344828596,-0.346459669,-0.348865284,-0.352655098,HBC
0.939525647,0.940869999,0.940309682,0.748203532,-0.074337987,0.757171321,-0.074344729,-0.106579965,0.943353374,0.936515216,0.92534955,0.915226305,0.904783561,0.892589199,0.939525647,0.908612221,0.550532005,0.867941833,0.631762882,0.784111459,-0.074644936,0.826053405,-0.072878364,-0.07480933,0.923666882,0.93979294,0.952095042,0.963232927,0.973149249,0.982381248,HBC
0.195347125,0.196094526,0.195914415,0.165337224,-0.116283794,0.167346701,-0.116302138,-0.11485967,0.191073797,0.199296839,0.209916419,0.220270257,0.229352229,0.236221279,0.195347125,0.177290865,-0.030454003,0.153859785,0.007872764,0.170640472,-0.116330361,0.196142502,-0.115071201,-0.116401508,0.184376363,0.197123966,0.211594975,0.225624576,0.239071193,0.252194841,HCC
-0.40402484,-0.406518973,-0.408023594,-0.39889014,-0.169908902,-0.399284657,-0.169921787,-0.125600279,-0.39863277,-0.409652017,-0.42271188,-0.432422216,-0.439314893,-0.442132836,-0.40402484,-0.404473226,-0.362888831,-0.406022088,-0.367878884,-0.40091498,-0.169658109,-0.402526187,-0.169060223,-0.169617332,-0.402266561,-0.405736433,-0.411005108,-0.417419684,-0.422240935,-0.427492602,HBC
-0.564672902,-0.566096856,-0.566811141,-0.483551055,-0.170346376,-0.48683765,-0.170368195,-0.125619087,-0.568061312,-0.562203429,-0.55265536,-0.542067946,-0.530977771,-0.518804665,-0.564672902,-0.565495689,-0.547158165,-0.566796493,-0.557604878,-0.499705625,-0.17007744,-0.498840756,-0.169479382,-0.170032526,-0.565678049,-0.564015477,-0.559483911,-0.55538339,-0.550273528,-0.545343005,HCC
-0.564672902,-0.566096856,-0.566811141,-0.483551055,-0.170346376,-0.48683765,-0.170368195,-0.125619087,-0.568061312,-0.562203429,-0.55265536,-0.542067946,-0.530977771,-0.518804665,-0.564672902,-0.565495689,-0.547158165,-0.566796493,-0.557604878,-0.499705625,-0.17007744,-0.498840756,-0.169479382,-0.170032526,-0.565678049,-0.564015477,-0.559483911,-0.55538339,-0.550273528,-0.545343005,HCC
-0.40402484,-0.406518973,-0.408023594,-0.39889014,-0.169908902,-0.399284657,-0.169921787,-0.125600279,-0.39863277,-0.409652017,-0.42271188,-0.432422216,-0.439314893,-0.442132836,-0.40402484,-0.404473226,-0.362888831,-0.406022088,-0.367878884,-0.40091498,-0.169658109,-0.402526187,-0.169060223,-0.169617332,-0.402266561,-0.405736433,-0.411005108,-0.417419684,-0.422240935,-0.427492602,HBC
-0.42850248,-0.42853158,-0.428329709,-0.415219011,-0.170094589,-0.415274041,-0.170111105,-0.125610646,-0.423081911,-0.433378319,-0.447247112,-0.460528196,-0.47613752,-0.485974576,-0.42850248,-0.436982649,-0.416669684,-0.439397961,-0.425566881,-0.419191686,-0.169837389,-0.411564854,-0.1692228,-0.169797039,-0.431661881,-0.42961226,-0.431076349,-0.432796908,-0.435896328,-0.439721192,HBC
-0.578519421,-0.578548954,-0.57829791,-0.492787975,-0.170451416,-0.495882529,-0.170475289,-0.125624951,-0.581891709,-0.575624931,-0.566534457,-0.557966945,-0.551807606,-0.543605074,-0.578519421,-0.583885629,-0.577580934,-0.585676566,-0.59023784,-0.510044398,-0.170178855,-0.503953751,-0.169571349,-0.170134182,-0.582306402,-0.577521561,-0.570837816,-0.564081983,-0.557998115,-0.552260478,HCC
-0.526413042,-0.526351087,-0.529323266,-0.47917784,-0.170607948,-0.480413723,-0.170632536,-0.125634708,-0.521981396,-0.530199382,-0.543186047,-0.554208483,-0.555253775,-0.546987828,-0.526413042,-0.528538341,-0.443223138,-0.527982083,-0.469445307,-0.489725264,-0.17033438,-0.487909787,-0.169732359,-0.17028823,-0.5268489,-0.527132698,-0.531631315,-0.536002109,-0.540416323,-0.543992722,HBC
-0.633905495,-0.63388352,-0.635427975,-0.528968224,-0.170741813,-0.532730763,-0.170770252,-0.125638563,-0.637837198,-0.630394698,-0.620805221,-0.610960037,-0.596562112,-0.578119068,-0.633905495,-0.635676879,-0.592601699,-0.635786858,-0.615059001,-0.549943852,-0.170459993,-0.547140575,-0.169859597,-0.17041204,-0.636151822,-0.632686951,-0.627719778,-0.622463131,-0.617123016,-0.611244827,HCC
-0.633905495,-0.63388352,-0.635427975,-0.528968224,-0.170741813,-0.532730763,-0.170770252,-0.125638563,-0.637837198,-0.630394698,-0.620805221,-0.610960037,-0.596562112,-0.578119068,-0.633905495,-0.635676879,-0.592601699,-0.635786858,-0.615059001,-0.549943852,-0.170459993,-0.547140575,-0.169859597,-0.17041204,-0.636151822,-0.632686951,-0.627719778,-0.622463131,-0.617123016,-0.611244827,HCC
-0.526413042,-0.526351087,-0.529323266,-0.47917784,-0.170607948,-0.480413723,-0.170632536,-0.125634708,-0.521981396,-0.530199382,-0.543186047,-0.554208483,-0.555253775,-0.546987828,-0.526413042,-0.528538341,-0.443223138,-0.527982083,-0.469445307,-0.489725264,-0.17033438,-0.487909787,-0.169732359,-0.17028823,-0.5268489,-0.527132698,-0.531631315,-0.536002109,-0.540416323,-0.543992722,HBC
-0.327872181,-0.325534319,-0.323684866,-0.344878113,-0.169164937,-0.344488854,-0.169178424,-0.125553385,-0.323671702,-0.33073802,-0.342296884,-0.356691895,-0.373030846,-0.38893994,-0.327872181,-0.329332988,-0.315398137,-0.328450103,-0.335102424,-0.342695475,-0.168930549,-0.336484446,-0.168333124,-0.168909815,-0.32822385,-0.328674881,-0.330970014,-0.331529337,-0.333281962,-0.334778481,HBC
-0.521594844,-0.520285433,-0.519102385,-0.452997516,-0.16992553,-0.455840744,-0.169947689,-0.12559256,-0.525657313,-0.517563337,-0.507166181,-0.499228797,-0.493482193,-0.488714493,-0.521594844,-0.522990338,-0.520293615,-0.52291555,-0.539063881,-0.466771999,-0.169665874,-0.461482244,-0.169068076,-0.169632298,-0.523793547,-0.520423276,-0.514209636,-0.506796914,-0.499951191,-0.492896454,HCC
-0.521594844,-0.520285433,-0.519102385,-0.452997516,-0.16992553,-0.455840744,-0.169947689,-0.12559256,-0.525657313,-0.517563337,-0.507166181,-0.499228797,-0.493482193,-0.488714493,-0.521594844,-0.522990338,-0.520293615,-0.52291555,-0.539063881,-0.466771999,-0.169665874,-0.461482244,-0.169068076,-0.169632298,-0.523793547,-0.520423276,-0.514209636,-0.506796914,-0.499951191,-0.492896454,HCC
-0.327872181,-0.325534319,-0.323684866,-0.344878113,-0.169164937,-0.344488854,-0.169178424,-0.125553385,-0.323671702,-0.33073802,-0.342296884,-0.356691895,-0.373030846,-0.38893994,-0.327872181,-0.329332988,-0.315398137,-0.328450103,-0.335102424,-0.342695475,-0.168930549,-0.336484446,-0.168333124,-0.168909815,-0.32822385,-0.328674881,-0.330970014,-0.331529337,-0.333281962,-0.334778481,HBC
-0.224663943,-0.224970862,-0.224015843,-0.216580299,-0.160893038,-0.21715797,-0.160891051,-0.124521318,-0.228448237,-0.221486352,-0.210869474,-0.201392602,-0.195130629,-0.18890721,-0.224663943,-0.232544429,-0.336613292,-0.234610257,-0.34470369,-0.218246983,-0.160744293,-0.20932498,-0.160084402,-0.160743004,-0.229723482,-0.223530699,-0.215525086,-0.208031529,-0.201201218,-0.194510774,HCC
0.19703722,0.196517761,0.197964109,0.073056226,-0.15319745,0.077450498,-0.153168253,-0.123659662,0.201729452,0.192661842,0.1814914,0.169817868,0.154389978,0.14105428,0.19703722,0.184112354,0.009308818,0.181211095,0.008484219,0.096642824,-0.15315913,0.109274881,-0.152451937,-0.153195473,0.191628213,0.196166772,0.197039458,0.196623033,0.194843163,0.192702655,HBC
-0.432361723,-0.431122262,-0.429994146,-0.386219281,-0.168481094,-0.387852529,-0.168495196,-0.125473839,-0.435904188,-0.428914205,-0.419788924,-0.413080979,-0.408047242,-0.405212499,-0.432361723,-0.436111078,-0.433193509,-0.435771808,-0.430231974,-0.395502825,-0.168247988,-0.389770543,-0.16763463,-0.168216279,-0.435677951,-0.431154655,-0.425359805,-0.419722517,-0.414140581,-0.408926725,HCC
-0.170127387,-0.167913181,-0.166160835,-0.226828683,-0.166611487,-0.224300442,-0.166610732,-0.125343512,-0.165007652,-0.174025592,-0.187832853,-0.204401246,-0.222000391,-0.241326534,-0.170127387,-0.175749309,-0.161424049,-0.174398877,-0.14271123,-0.21670704,-0.166424034,-0.209713719,-0.165799102,-0.166406602,-0.172454597,-0.170867329,-0.173902792,-0.177600698,-0.181587424,-0.18633822,HBC
-0.432361723,-0.431122262,-0.429994146,-0.386219281,-0.168481094,-0.387852529,-0.168495196,-0.125473839,-0.435904188,-0.428914205,-0.419788924,-0.413080979,-0.408047242,-0.405212499,-0.432361723,-0.436111078,-0.433193509,-0.435771808,-0.430231974,-0.395502825,-0.168247988,-0.389770543,-0.16763463,-0.168216279,-0.435677951,-0.431154655,-0.425359805,-0.419722517,-0.414140581,-0.408926725,HCC
-0.170127387,-0.167913181,-0.166160835,-0.226828683,-0.166611487,-0.224300442,-0.166610732,-0.125343512,-0.165007652,-0.174025592,-0.187832853,-0.204401246,-0.222000391,-0.241326534,-0.170127387,-0.175749309,-0.161424049,-0.174398877,-0.14271123,-0.21670704,-0.166424034,-0.209713719,-0.165799102,-0.166406602,-0.172454597,-0.170867329,-0.173902792,-0.177600698,-0.181587424,-0.18633822,HBC
-0.576980918,-0.577003567,-0.577666645,-0.492025302,-0.170440084,-0.495179823,-0.170466311,-0.125624424,-0.5809789,-0.573424579,-0.563227739,-0.552271456,-0.542096553,-0.533341084,-0.576980918,-0.574186028,-0.515972921,-0.572174155,-0.542189145,-0.508902109,-0.170168266,-0.509902457,-0.169575313,-0.170122803,-0.576669404,-0.575979383,-0.572588707,-0.568455345,-0.564355114,-0.56018473,HCC
-0.425782742,-0.425799671,-0.427213769,-0.41387077,-0.170074557,-0.414031809,-0.170095235,-0.125609714,-0.421468263,-0.429488574,-0.441401553,-0.450459807,-0.458970485,-0.46783007,-0.425782742,-0.41983586,-0.307760087,-0.415528628,-0.340627214,-0.417172367,-0.169818669,-0.422080876,-0.169229807,-0.169776923,-0.421696891,-0.426886022,-0.434171544,-0.440528064,-0.447134122,-0.453729551,HBC
-0.425782742,-0.425799671,-0.427213769,-0.41387077,-0.170074557,-0.414031809,-0.170095235,-0.125609714,-0.421468263,-0.429488574,-0.441401553,-0.450459807,-0.458970485,-0.46783007,-0.425782742,-0.41983586,-0.307760087,-0.415528628,-0.340627214,-0.417172367,-0.169818669,-0.422080876,-0.169229807,-0.169776923,-0.421696891,-0.426886022,-0.434171544,-0.440528064,-0.447134122,-0.453729551,HBC
-0.576980918,-0.577003567,-0.577666645,-0.492025302,-0.170440084,-0.495179823,-0.170466311,-0.125624424,-0.5809789,-0.573424579,-0.563227739,-0.552271456,-0.542096553,-0.533341084,-0.576980918,-0.574186028,-0.515972921,-0.572174155,-0.542189145,-0.508902109,-0.170168266,-0.509902457,-0.169575313,-0.170122803,-0.576669404,-0.575979383,-0.572588707,-0.568455345,-0.564355114,-0.56018473,HCC
-0.420343267,-0.420378763,-0.420181914,-0.40998584,-0.170036087,-0.409189354,-0.170053895,-0.125607558,-0.414932197,-0.425212578,-0.439056261,-0.453082957,-0.465576717,-0.4748628,-0.420343267,-0.416197461,-0.448255265,-0.415246253,-0.45615627,-0.413125027,-0.169780344,-0.41855883,-0.169191542,-0.169739727,-0.416560939,-0.421987951,-0.430342427,-0.43979126,-0.448184886,-0.455781062,HBC
-0.573903914,-0.573937065,-0.573688863,-0.489827674,-0.170418323,-0.492440542,-0.170442926,-0.125623205,-0.577281576,-0.571005732,-0.561901054,-0.553755321,-0.545833568,-0.537319361,-0.573903914,-0.572127858,-0.595448274,-0.572014421,-0.607541655,-0.506612608,-0.170146586,-0.507910105,-0.169553667,-0.170101762,-0.573764097,-0.57320864,-0.570422651,-0.56803855,-0.56494951,-0.561345229,HCC
-0.573903914,-0.573937065,-0.573688863,-0.489827674,-0.170418323,-0.492440542,-0.170442926,-0.125623205,-0.577281576,-0.571005732,-0.561901054,-0.553755321,-0.545833568,-0.537319361,-0.573903914,-0.572127858,-0.595448274,-0.572014421,-0.607541655,-0.506612608,-0.170146586,-0.507910105,-0.169553667,-0.170101762,-0.573764097,-0.57320864,-0.570422651,-0.56803855,-0.56494951,-0.561345229,HCC
-0.420343267,-0.420378763,-0.420181914,-0.40998584,-0.170036087,-0.409189354,-0.170053895,-0.125607558,-0.414932197,-0.425212578,-0.439056261,-0.453082957,-0.465576717,-0.4748628,-0.420343267,-0.416197461,-0.448255265,-0.415246253,-0.45615627,-0.413125027,-0.169780344,-0.41855883,-0.169191542,-0.169739727,-0.416560939,-0.421987951,-0.430342427,-0.43979126,-0.448184886,-0.455781062,HBC
-0.439381432,-0.4393877,-0.442413456,-0.423032719,-0.170167165,-0.423677169,-0.170185629,-0.125614497,-0.435051119,-0.443098142,-0.455816973,-0.463445963,-0.469263255,-0.474637304,-0.439381432,-0.439140092,-0.39469906,-0.43956493,-0.431572624,-0.427239423,-0.169909364,-0.427883123,-0.169313094,-0.169868899,-0.438279568,-0.440337687,-0.445736758,-0.451630039,-0.456246712,-0.460574839,HBC
-0.584673429,-0.584690047,-0.586264808,-0.497208036,-0.170492471,-0.500636013,-0.170517445,-0.12562713,-0.588662454,-0.581123243,-0.571382258,-0.559617469,-0.54791897,-0.537191802,-0.584673429,-0.585106052,-0.565152585,-0.585771018,-0.593635171,-0.514596844,-0.17021957,-0.513184675,-0.169622426,-0.170174833,-0.586049897,-0.583588724,-0.579130921,-0.574735514,-0.569509926,-0.564056975,HCC
-0.439381432,-0.4393877,-0.442413456,-0.423032719,-0.170167165,-0.423677169,-0.170185629,-0.125614497,-0.435051119,-0.443098142,-0.455816973,-0.463445963,-0.469263255,-0.474637304,-0.439381432,-0.439140092,-0.39469906,-0.43956493,-0.431572624,-0.427239423,-0.169909364,-0.427883123,-0.169313094,-0.169868899,-0.438279568,-0.440337687,-0.445736758,-0.451630039,-0.456246712,-0.460574839,HBC
-0.584673429,-0.584690047,-0.586264808,-0.497208036,-0.170492471,-0.500636013,-0.170517445,-0.12562713,-0.588662454,-0.581123243,-0.571382258,-0.559617469,-0.54791897,-0.537191802,-0.584673429,-0.585106052,-0.565152585,-0.585771018,-0.593635171,-0.514596844,-0.17021957,-0.513184675,-0.169622426,-0.170174833,-0.586049897,-0.583588724,-0.579130921,-0.574735514,-0.569509926,-0.564056975,HCC
-0.632366993,-0.635040062,-0.634807004,-0.528165052,-0.170735871,-0.532462396,-0.170765352,-0.125638365,-0.637545027,-0.628390709,-0.613279848,-0.597177121,-0.582977267,-0.567701547,-0.632366993,-0.632673733,-0.569854516,-0.632213583,-0.581768552,-0.548871417,-0.17045454,-0.548225573,-0.169858221,-0.170407772,-0.633679903,-0.631094331,-0.625931361,-0.619284742,-0.612658249,-0.605347557,HCC
-0.523693304,-0.528395602,-0.528225524,-0.477758005,-0.170597444,-0.479939307,-0.170623874,-0.125634359,-0.521464901,-0.526656765,-0.529882821,-0.529843278,-0.531238718,-0.528571913,-0.523693304,-0.523229431,-0.403011055,-0.521665309,-0.410595017,-0.487829431,-0.170324739,-0.489827828,-0.169729928,-0.170280686,-0.522479083,-0.524317292,-0.52846978,-0.530383407,-0.532523583,-0.533567629,HBC
0.012095048,0.01416641,0.015806579,-0.081497325,-0.161492032,-0.077487636,-0.161490534,-0.124790256,0.017002615,0.008342629,-0.004903854,-0.020789609,-0.036765189,-0.0550162,0.012095048,0.010130486,-0.145204426,0.004296066,-0.119120202,-0.064150263,-0.161358661,-0.063762906,-0.160783437,-0.161366468,0.012653136,0.010729432,0.007095655,0.001331197,-0.005755701,-0.013313932,HBC
-0.329282084,-0.328123427,-0.327058767,-0.304008196,-0.165585119,-0.304803418,-0.165598801,-0.125160873,-0.332944568,-0.325752098,-0.316309595,-0.309215495,-0.303263339,-0.299820415,-0.329282084,-0.330962542,-0.424018388,-0.334687602,-0.416886995,-0.309204463,-0.165382606,-0.307209045,-0.164797368,-0.165365175,-0.330966156,-0.328428946,-0.322972551,-0.318504271,-0.314676041,-0.311050296,HCC
