Pc1.A,Pc1.R,Pc1.N,Pc1.D,Pc1.C,Pc1.E,Pc1.Q,Pc1.G,Pc1.H,Pc1.I,Pc1.L,Pc1.K,Pc1.M,Pc1.F,Pc1.P,Pc1.S,Pc1.T,Pc1.W,Pc1.Y,Pc1.V,Pc2.Hydrophobicity.1,Pc2.Hydrophilicity.1,Pc2.Hydrophobicity.2,Pc2.Hydrophilicity.2,Pc2.Hydrophobicity.3,Pc2.Hydrophilicity.3,Pc2.Hydrophobicity.4,Pc2.Hydrophilicity.4,Pc2.Hydrophobicity.5,Pc2.Hydrophilicity.5,Pc2.Hydrophobicity.6,Pc2.Hydrophilicity.6,Pc2.Hydrophobicity.7,Pc2.Hydrophilicity.7,Pc2.Hydrophobicity.8,Pc2.Hydrophilicity.8,Pc2.Hydrophobicity.9,Pc2.Hydrophilicity.9,Pc2.Hydrophobicity.10,Pc2.Hydrophilicity.10,Pc2.Hydrophobicity.11,Pc2.Hydrophilicity.11,Pc2.Hydrophobicity.12,Pc2.Hydrophilicity.12,Pc2.Hydrophobicity.13,Pc2.Hydrophilicity.13,Pc2.Hydrophobicity.14,Pc2.Hydrophilicity.14,Pc2.Hydrophobicity.15,Pc2.Hydrophilicity.15,Pc2.Hydrophobicity.16,Pc2.Hydrophilicity.16,Pc2.Hydrophobicity.17,Pc2.Hydrophilicity.17,Pc2.Hydrophobicity.18,Pc2.Hydrophilicity.18,Pc2.Hydrophobicity.19,Pc2.Hydrophilicity.19,Pc2.Hydrophobicity.20,Pc2.Hydrophilicity.20,Pc2.Hydrophobicity.21,Pc2.Hydrophilicity.21,Pc2.Hydrophobicity.22,Pc2.Hydrophilicity.22,Pc2.Hydrophobicity.23,Pc2.Hydrophilicity.23,Pc2.Hydrophobicity.24,Pc2.Hydrophilicity.24,Pc2.Hydrophobicity.25,Pc2.Hydrophilicity.25,Pc2.Hydrophobicity.26,Pc2.Hydrophilicity.26,Pc2.Hydrophobicity.27,Pc2.Hydrophilicity.27,Pc2.Hydrophobicity.28,Pc2.Hydrophilicity.28,Pc2.Hydrophobicity.29,Pc2.Hydrophilicity.29,Pc2.Hydrophobicity.30,Pc2.Hydrophilicity.30,Class
0,7.348218609,1.837054652,3.674109304,0,10.10380059,4.592636631,5.511163957,5.511163957,6.429691283,9.185273261,12.85938257,4.592636631,5.511163957,11.94085524,4.592636631,4.592636631,3.674109304,5.511163957,9.185273261,0.009029328,0.008897894,-0.004960591,-0.007914095,-0.002782729,-0.001176311,0.001181021,0.004768604,0.007930861,0.001789068,0.007866218,0.00514924,0.007653669,0.01066608,0.004657388,0.006651561,0.002092666,0.003753493,0.007226581,0.008341409,-0.003142169,-0.002363555,0.003121926,0.004438589,0.007063942,0.008076037,0.001872984,0.007481042,-0.00210286,0.000213595,-0.00546756,-0.002140977,-0.007642574,-0.007179947,0.002688763,0.00065219,0.000647559,0.001150436,0.003123322,0.000146402,-0.004066757,-0.001504709,-0.000721198,0.003088178,-0.004610854,0.000285983,-0.00742926,0.0001452,0.005047313,0.009189166,-0.002889284,-0.006793972,-0.001782218,-0.007544522,0.009574109,0.00598755,0.008335191,0.003680864,-0.008782465,-0.009194139,mithocond
19.44900101,9.724500505,10.69695056,13.61430071,3.889800202,14.58675076,10.69695056,15.55920081,5.834700303,10.69695056,18.47655096,15.55920081,0.97245005,11.66940061,7.779600404,15.55920081,7.779600404,3.889800202,3.889800202,17.50410091,-0.001788378,-0.002811322,0.000502937,0.00106836,-0.002113459,-0.004188872,0.005362698,0.005114467,0.001506004,0.005164697,0.003194425,0.002471134,-0.007158166,-0.005066574,-0.004187648,-0.000990956,-0.002526967,-0.000257066,-0.000862035,0.001066274,0.001609055,0.00305498,-0.001587517,0.002628197,0.00042597,0.00151756,-0.00257399,0.00320454,-0.000581578,-1.89E-05,-0.003153745,-0.00147623,0.010502145,0.006499936,-0.006438153,-0.00186814,-0.003939369,-0.001579954,-0.001746283,-0.001533395,0.003500942,0.001619552,0.004601736,0.002454406,-0.002070863,0.000203463,-5.16E-05,-0.000883208,0.003363201,0.001727468,0.0034204,0.006817946,-0.004788997,-0.000406654,0.005781932,0.008881257,-0.002946847,0.000543681,-0.000713567,5.10E-05,mithocond
9.212876785,11.26018274,2.047305952,0,1.023652976,1.023652976,3.070958928,5.118264881,2.047305952,0,11.26018274,1.023652976,2.047305952,5.118264881,8.189223809,2.047305952,3.070958928,0,2.047305952,4.094611905,0.015776633,0.003766982,0.00683925,-0.000432061,0.011657664,0.006078483,0.014441708,0.005203474,0.002547983,0.004364716,0.000808513,0.005718931,-0.000581632,-0.003702326,0.001111958,0.000674391,-0.008318958,-0.004366767,0.001684837,0.003212164,0.00548216,0.005061779,-0.009017705,-0.006568484,-0.013393909,-0.007138346,-0.00568143,-0.002330516,-0.014021318,-0.010751165,-0.001468606,2.44E-05,-0.01239426,-0.005684113,-0.007051531,-0.007076343,-0.004822806,-0.004811055,0.004570897,0.001172381,-0.005697639,-0.005536089,0.007691115,0.004786098,-0.008200962,-0.008831795,0.002237784,0.000927622,-0.000980308,0.001231345,-0.008549264,-0.005818733,-0.003272022,0.00725685,0.005680417,0.004603515,-0.011232691,-0.004446378,0.022262343,0.011649821,mithocond
20.05175745,20.05175745,6.33213393,13.71962352,9.498200896,14.77497917,11.60891221,22.16246876,10.55355655,12.66426786,32.71602531,5.276778275,5.276778275,11.60891221,13.71962352,15.83033483,16.88569048,0,5.276778275,15.83033483,-0.003849452,0.001125683,-0.006168627,-0.003263057,-0.003947261,-0.004423606,0.004732976,0.002753013,0.000807083,0.000748331,-0.002258336,-0.002287432,-0.006556322,-0.001790808,0.000393262,0.001875311,-0.001110343,-0.001012559,-0.007184785,-0.001442534,0.001719304,-0.001401778,0.001451666,0.000736146,-0.004259396,0.001280231,0.000121854,0.001053018,0.003280273,0.003741341,0.000863475,-0.000923003,0.007567849,0.00344542,-3.36E-05,-0.000952756,-0.004640977,-0.000184952,0.00117833,-0.003397797,-0.002681152,-0.004632522,-0.004794318,-0.001643217,-0.005286145,-0.003422447,-0.002726677,-0.001760631,-0.001877334,0.000369482,0.006380276,0.00692697,-0.002094896,0.000525442,-0.004138277,-0.002591738,-0.001272155,-0.005190398,-0.001497364,-0.001733711,mithocond
7.323254456,16.47732253,5.492440842,8.238661263,0,8.238661263,9.15406807,8.238661263,2.746220421,3.661627228,9.15406807,4.577034035,3.661627228,6.407847649,10.98488168,6.407847649,5.492440842,0.915406807,6.407847649,13.7311021,-0.001158768,0.004005289,0.007838447,0.008941535,0.007056743,0.006390228,0.001754521,0.002438668,0.00805218,0.007891102,-0.002857557,-0.001711036,0.011360398,0.007349697,0.001845967,0.002760426,0.005997553,0.005682091,0.001239113,0.005039646,-0.000825418,0.002730075,0.004507469,0.005150412,-0.003052609,-0.002367971,-0.01218815,-0.008699199,0.005103178,0.005135877,-0.009233393,-0.00156472,0.000205344,0.002378278,-0.00727837,-0.004253109,0.00785406,0.003883591,0.007708583,0.006381756,-0.008076154,-0.002239723,-0.002128908,0.003732046,-0.005164048,-0.002516992,0.004370082,0.005745357,-0.001945089,-0.000624786,-0.00451524,0.000632867,0.003010924,-0.000238494,0.002873775,0.004559124,-0.002186777,0.002616321,-0.003243172,-0.001559842,mithocond
65.57165574,40.73390736,26.82476826,44.7079471,17.88317884,42.72092723,27.81827819,52.65602658,8.94158942,43.71443716,65.57165574,39.74039742,23.84423845,17.88317884,34.77284774,41.72741729,44.7079471,6.954569549,15.89615897,59.61059613,-0.001792118,-0.000753303,-0.004158519,-0.00394418,0.001796296,0.001237597,0.000324034,-0.000106425,-0.003487446,-0.00255309,-0.001324588,-0.001177383,0.00295759,0.003590823,-0.003758727,-0.002802746,-0.000612769,-0.000317481,0.001226365,0.002173732,0.000291232,0.001650235,-0.000504801,0.000712956,0.000811177,0.001732418,-0.00069699,0.001437305,-0.000311141,0.001303329,-0.003207792,-0.000967389,0.000934963,0.000854388,-0.003381411,-0.001216048,0.001752759,-0.000499078,0.002257687,0.004452444,-0.002308923,-0.001004595,0.000774547,0.002377014,0.000359879,0.000843357,0.001834521,0.003157207,-0.001097358,-0.000582166,0.002337541,0.002598576,-0.003571948,-0.000704717,-0.002497368,-0.00030434,0.00117726,0.001615362,0.002683654,0.004878655,mithocond
6.566069615,6.566069615,5.62805967,5.62805967,2.814029835,8.442089505,3.75203978,9.38009945,0.938009945,4.690049725,11.25611934,12.19412928,1.87601989,3.75203978,3.75203978,8.442089505,10.31810939,0,2.814029835,12.19412928,-0.006275628,0.002121111,-0.00075732,0.004278978,-0.008181003,-0.006178689,0.006730296,0.006568394,-0.000448784,0.003005398,-0.004488665,0.000978491,-0.001436801,0.004941192,0.001802864,-0.000574461,-0.001629542,0.001977454,-0.005693945,-0.004068699,-0.002219511,0.00223458,-0.000325476,-0.002188748,0.002138643,0.003131913,-0.002080362,-0.002361216,0.009018678,0.010404342,-0.007731793,0.000207146,0.004411216,0.004494415,0.001199096,0.000334956,0.001475094,0.005251965,-0.000515845,0.00317901,0.008108177,0.005881503,-0.002856802,-0.000406412,-0.00616464,-0.003161188,-0.009418874,-0.002030842,0.012949022,0.009012974,0.003542699,0.002400126,0.000529891,0.004483661,-0.003193465,0.00666206,-0.002200333,0.004869093,0.004773445,0.005481216,mithocond
56.14616164,25.61052987,15.76032608,28.56559101,7.880163038,29.55061139,21.67044835,44.32591709,12.80526494,26.59555025,46.29595785,35.46073367,7.880163038,27.58057063,34.47571329,40.38583557,26.59555025,9.850203797,16.74534645,40.38583557,-0.002094545,-9.23E-05,-0.005862596,-0.003876081,-0.001362852,0.000111332,0.002189079,0.001396388,-0.0038437,-0.004852118,0.002931583,0.004340995,-0.000576168,0.000569181,-0.002880908,-0.003383726,-3.45E-05,-0.00062989,0.00242282,0.001443853,-0.00057836,-0.001083521,-0.003190985,-0.000678939,-0.00056926,-0.001431939,0.002704407,0.002220217,0.00073645,0.002643711,9.98E-05,0.003510728,-0.001427197,-0.000324785,-0.001891087,-0.001891063,0.000951276,-0.001172301,-0.000509917,0.001395983,0.003346749,0.003003914,-0.001938739,0.001177668,0.001305378,0.002478793,0.002700588,0.002181595,0.002494641,0.002651417,0.000350027,0.002077828,0.004896183,0.004499741,0.000620616,0.00030526,0.001701518,0.002082176,-0.003865798,-0.002519012,mithocond
34.65723331,19.36727744,18.34794705,16.30928626,3.057991174,21.40593822,9.173973523,25.48325979,11.21263431,26.50259018,33.63790292,22.42526861,11.21263431,3.057991174,20.38660783,18.34794705,17.32861665,3.057991174,4.077321566,37.71522448,0.004089749,0.00341057,-0.001685479,0.000683529,-0.002984682,-0.001498982,-0.001440941,-0.000505107,-0.002419404,0.000434411,-0.001768144,-0.000415182,-0.004053301,-0.003200683,0.004276394,0.004123573,-0.000651445,-0.000101371,-0.001165894,-0.000508395,0.002013523,0.003114906,-0.003307496,-0.000143473,0.00237771,0.004465142,-0.002937956,0.0002119,0.004167769,0.006172133,-0.003486159,-0.001682236,-0.001597561,-0.002361398,-0.001792962,-0.001048585,0.002176589,0.002348004,-0.002533541,-0.004730427,0.007201059,0.003691127,0.004188544,0.002724258,0.002532098,0.000968647,-0.002185078,-0.00123204,-0.005532442,-0.002715384,-0.005306828,-0.003172465,-0.005389577,-0.003317177,-0.002027266,-0.001452245,-0.006327258,-0.003735785,0.002344498,0.003367824,mithocond
45.10707137,33.07851901,10.02379364,22.052346,7.016655547,29.06900155,18.04282855,33.07851901,12.02855237,30.07138092,37.08803646,22.052346,14.03331109,7.016655547,27.06424282,33.07851901,23.05472537,4.009517455,15.03569046,36.0856571,-0.003806924,-0.002730287,-0.001110332,0.00164809,-6.60E-05,-0.001921726,0.000344461,-0.000497316,0.000390542,0.000232335,-0.004082359,-0.002577865,0.000462769,0.003830522,0.000182205,0.00145662,-0.00283569,0.000376045,-0.000213177,-0.000181415,0.000281986,0.001550679,0.000949649,0.000284892,-0.000854429,0.00217067,-0.000949516,-0.001728331,0.000243842,0.001255192,0.001558946,0.002030722,0.000785869,0.003780723,-0.000303182,0.00277501,0.003523413,0.002672835,-0.006244234,-0.003599488,0.000595623,0.002952068,-0.002286387,-0.003948552,-0.004749679,-0.003471417,-0.001107797,0.001902758,0.000232076,0.002185921,0.000681679,0.003982683,0.00346018,0.003814652,-0.000410951,-0.000429616,-0.001123723,0.002648414,-0.006139866,-0.000253162,mithocond
46.22559113,46.22559113,28.89099446,35.63222649,12.51943093,57.78198891,43.33649168,35.63222649,20.22369612,29.8540276,77.04265188,42.37345853,26.96492816,33.7061602,22.14976242,53.92985632,36.59525964,8.667298337,14.44549723,56.81895576,0.001454172,0.001925184,-0.002747301,-0.003339124,-0.002349901,-0.001408434,0.000672752,0.002969126,-0.001354494,0.00202292,-0.004228846,-0.002079762,0.003167583,0.005611935,0.001663834,0.001869919,0.001241162,0.002507091,-0.003473988,-0.002145897,0.002639603,0.001580556,0.000161064,0.001871462,0.000977067,0.001434276,-0.001012588,0.002104679,0.001821919,0.004112327,0.000389699,0.000202538,-0.001341319,5.25E-05,-0.000501915,0.001244079,0.000732173,3.30E-05,-0.001120894,-0.000456614,0.005459827,0.005994456,0.002345884,0.004798294,4.29E-05,-0.000277018,-0.000458705,-0.001059933,-0.00211134,-0.0002417,-0.002970286,-0.000684324,-0.001154593,-0.000695437,0.001967005,0.003624651,-0.001171849,0.003418432,0.002123504,0.001115507,mithocond
29.10356853,27.09642587,22.07856923,24.08571189,11.03928462,19.06785524,17.06071259,23.08214056,17.06071259,33.11785385,48.17142378,28.0999972,21.0749979,33.11785385,25.08928322,39.13928182,19.06785524,6.021427972,17.06071259,28.0999972,0.002306644,0.003060619,-0.002069455,-0.004764899,-0.004909858,-0.004551829,-0.000775933,-0.000966925,-0.00258265,-0.001430411,0.000965703,0.002277168,-0.002077884,-0.002346307,0.000754921,-0.000270467,0.003190305,0.001644031,0.001169017,-0.000432979,0.004629888,0.001468478,0.000182031,0.001231256,-0.000152542,0.000902123,0.001144677,0.002408396,-0.002090582,-0.001065552,-0.004150067,-0.005223356,0.00169161,0.002010999,0.000621769,0.001588349,-0.003110511,-0.000763294,-0.000342881,-0.001310174,0.005722629,0.004801541,-0.000504701,-0.000801311,0.000614091,0.002423571,-7.57E-05,-0.000278742,-0.003146456,-0.001013915,-0.001678446,0.000696954,0.000113815,0.002583827,-0.002162244,-0.000473612,-0.002665901,4.31E-07,0.002593559,0.001819814,mithocond
24.15828197,13.5286379,1.932662558,5.797987673,0.966331279,14.49496918,8.696981509,16.42763174,0.966331279,14.49496918,16.42763174,17.39396302,1.932662558,6.764318952,9.663312788,9.663312788,5.797987673,0,1.932662558,14.49496918,-0.002429283,0.003365207,-0.011834054,-0.004678413,0.004789988,0.004282217,-6.18E-05,0.004397561,-0.009056118,-0.004036339,0.001005505,0.00524397,0.001116474,0.004406632,0.003115479,0.005094184,0.002688935,0.002697641,-0.005029658,-0.000296369,-0.000461176,8.68E-05,8.37E-06,0.002360907,-0.005834412,-0.003364042,-0.003686128,-0.001095891,0.001780344,0.00119068,0.001092327,-0.001926201,-0.001529152,0.001472837,-0.003444604,0.001335475,-0.002772835,0.003768917,0.005848685,0.003233024,0.002858351,0.005504015,-0.001046744,0.003254315,0.002474248,0.006272434,-0.006135227,-0.000247776,-0.001882899,0.00126549,-0.002259769,-0.000907521,0.004513562,0.005175196,-0.005030828,-0.002936665,-0.000779471,0.002547173,0.008371314,0.009813878,mithocond
52.49691565,19.81015685,14.85761764,17.82914116,10.89558627,23.77218822,12.87660195,44.57285291,12.87660195,22.78168038,40.61082154,22.78168038,9.905078424,18.81964901,21.79117253,34.66777448,26.74371174,2.971523527,11.88609411,31.69625096,0.001369233,-0.000369993,0.001038752,0.001002399,-0.00145688,-0.003528828,0.003382549,-0.001623926,0.001496923,-0.000722418,-0.000308892,-0.001482267,0.001491869,0.00012276,0.001502347,0.00163767,0.000721126,0.00132713,-0.003665156,-0.002562438,0.000235212,-0.000650259,-0.002798445,-0.00139271,0.001025197,-0.000260358,0.000517829,0.001749816,0.002013089,0.003745494,0.002515183,0.002685491,-0.003396238,-0.002236212,-0.000556125,7.20E-05,-0.001964346,-0.00135292,-0.002309756,-0.001006509,-0.000443799,-0.000361841,8.21E-05,-0.001332829,0.004559045,0.003924338,-0.00066264,-0.000700988,-0.000323269,-0.000562094,-0.000829912,-0.001570173,0.000167997,-0.002547773,-1.98E-05,0.001272472,0.005127247,0.005040621,0.001334503,0.001331501,mithocond
25.81106048,21.98719967,6.69175642,25.81106048,2.867895608,25.81106048,13.38351284,21.03123446,7.647721623,12.42754764,38.23860811,24.85509527,12.42754764,14.33947804,17.20737365,15.29544325,20.07526926,4.779826014,14.33947804,25.81106048,-0.003217934,-0.001823835,-0.010968624,-0.00749355,0.009272747,0.008173881,0.002693043,0.003492149,-0.005650716,0.001308515,0.002167227,0.001583219,-0.003760938,-0.001113871,-0.002746998,0.000855011,0.002379198,0.002149094,0.003305982,0.001109631,0.000422503,0.001051675,-0.001776121,-0.000917043,0.006422655,0.007553992,-0.001733837,0.001215574,-0.000939338,0.002776535,0.001440807,0.002708696,-0.004650942,-0.002632655,0.000421415,0.001562893,0.002060856,0.004386232,-0.00451287,-0.005984215,0.002751238,0.001614512,-0.00194027,0.00136635,-0.00105675,0.002529678,0.004465794,0.004803687,0.000114023,-0.000601451,4.72E-05,0.005158479,0.001797036,0.005219295,0.003350022,0.004222828,-0.001032305,0.001230288,-0.002243122,0.001648243,mithocond
33.7312115,23.81026694,14.88141684,31.74702259,7.936755647,20.83398357,16.86560575,34.72330596,12.89722793,28.77073922,30.75492813,35.71540041,11.90513347,19.84188912,18.84979466,21.82607803,30.75492813,8.928850103,13.88932238,27.77864476,-0.002443861,-0.001829901,-0.005739391,-0.005666184,0.000178548,0.002058081,0.001577821,0.003472777,0.003398949,0.001754535,0.000230229,-0.000242404,0.000932404,0.002160236,-0.002189458,-0.001616677,0.00142267,0.001618224,-0.002908509,0.000462155,0.00132315,0.00157018,-0.002343558,-0.000581962,-0.00224357,0.000482616,-0.001262198,-0.001478501,-0.002397693,-0.001356758,0.00255128,0.003628062,-0.003959992,0.000141178,0.000865489,-0.000344835,0.000904016,0.001940365,-0.002898215,-2.79E-06,0.001336129,0.003804089,0.001064238,0.002293549,-0.000256767,0.001164056,0.003094458,-0.000488343,-0.001076569,0.001554513,0.000366118,0.004035499,-0.000561021,0.000884815,0.000892435,0.001865895,-0.003074342,-0.003982339,0.002143036,0.001679591,mithocond
43.05334348,33.48593382,17.22133739,22.00504222,4.783704831,25.83200609,27.74548802,29.65896995,12.43763256,22.00504222,31.57245189,17.22133739,11.4808916,17.22133739,22.96178319,26.78874706,13.39437353,4.783704831,22.00504222,20.09156029,0.004414484,0.00487445,-0.002410426,-0.003738318,0.003012238,0.003547828,-0.001863651,-0.001848652,-0.002015298,-0.001233624,-0.0025797,-0.001120132,-0.000181003,-0.000320257,0.001983355,0.002501916,0.00052135,0.001014418,0.00260517,0.000632658,0.000545645,-0.000396829,-0.001741831,0.002074353,0.000526049,0.000313927,0.00064578,0.001599343,0.001231111,0.002256596,0.000112874,0.001977527,0.004275374,0.001909644,-0.003859973,-0.004256572,-0.001762707,0.000643472,0.004630684,0.005607778,0.000613929,9.26E-05,0.001839366,0.002287273,0.004249923,0.005586859,0.001140065,0.00131212,0.000298979,-0.000149178,-0.002607106,-0.001620693,0.000812152,0.000747559,-0.00226344,-0.000408114,-0.002399305,-0.000198663,0.004933544,0.004862088,mithocond
49.60405994,26.70987843,20.98633305,34.34127227,7.631393837,43.88051457,35.2951965,29.57165112,19.07848459,29.57165112,55.32760532,40.06481765,19.07848459,29.57165112,29.57165112,76.31393837,35.2951965,5.723545378,15.26278767,28.61772689,-0.002020091,0.000808697,-0.003998905,-0.00264463,0.001600363,0.002954607,0.001251839,0.002705625,0.001605953,0.002434691,-0.000978835,0.001101826,-0.001542675,-0.000911591,0.001205902,0.001714728,0.002159766,0.001935068,-0.002547179,-0.000505997,-0.001516052,0.000267521,0.001302213,0.00365778,-0.001489666,0.003480093,-0.001076271,-0.001763769,-0.000362412,-0.000181319,0.000139204,0.000907847,-0.001473641,0.000979202,0.00122235,0.001634713,0.000734964,0.002025057,-0.000329972,0.003411342,0.0011215,0.002494511,0.001843375,0.00141058,0.000247821,0.000140481,8.78E-05,0.003060484,0.00046162,0.001566779,0.002191252,0.002414032,0.003592588,0.004967091,0.000291457,0.003168255,2.65E-05,0.001266363,-0.00134713,-0.00082789,mithocond
41.81902615,52.51691656,6.807748443,22.36831631,3.890141967,25.28592279,29.17606475,33.06620672,12.64296139,18.47817434,80.72044582,17.50563885,4.862677459,12.64296139,40.84649066,42.79156164,23.3408518,4.862677459,4.862677459,46.68170361,0.002020438,0.001019124,-0.00473797,-0.001763485,0.003708676,0.001181755,-0.001624929,-0.000567949,-0.000916866,0.000422062,-0.000377136,-0.001602432,0.002052972,0.003188511,-0.000159259,0.000494497,0.000322329,-7.82E-05,0.003548145,0.003685298,-0.003730783,-0.001506636,-0.002545313,0.000169827,-0.004647109,0.000202204,-0.000594203,-5.71E-05,0.001505513,-0.000831324,0.003937943,0.002673412,0.004817881,0.004373578,-0.004745921,-0.002263874,-0.001697179,-0.000289674,-0.002693006,-0.000745443,-0.001368353,0.000145379,0.00515699,0.003095658,0.00261085,-0.000313815,0.001200162,0.000678404,0.003464669,0.003989552,0.000463653,0.00242705,-0.000415693,-0.001656298,0.001415896,0.000536388,0.002578481,0.002855483,-0.002323264,0.001774897,mithocond
71.28833928,60.39706522,42.5749804,52.47613864,20.79243229,63.36741269,46.5354437,57.42671775,35.64416964,49.50579117,88.12030827,48.51567534,24.75289558,45.54532787,59.4069494,59.4069494,49.50579117,13.86162153,30.69359052,70.29822346,9.22E-05,0.000907158,-0.004336453,-0.002372901,-0.001233418,-0.000807658,-0.001424719,-5.58E-05,0.00103976,-0.000127727,-0.001950472,-0.002228832,-0.000515028,-0.000532114,0.000681696,0.001658107,-0.001693902,-0.001497353,0.000423789,0.0026272,-0.000929752,0.001375215,-0.001278246,-0.001266499,0.001891538,0.000753029,0.002584276,0.002882339,-0.002274037,0.002348699,0.000527559,-0.000558227,-0.002760448,-0.002513329,0.00047849,0.001204654,-0.000319719,0.000821942,0.002180396,0.002301438,0.001177462,0.000552888,0.000937822,0.0021384,-0.001579593,0.000637216,0.002233727,0.002206783,0.000175874,0.001811886,-0.000898188,-0.000274084,-0.003305329,-0.002173223,0.001375542,0.000839583,0.000469548,0.00264447,0.001377389,0.003433217,mithocond
26.2622965,10.10088327,11.11097159,12.12105992,6.060529961,10.10088327,6.060529961,17.17150155,9.090794941,10.10088327,26.2622965,13.13114825,2.020176654,14.14123657,14.14123657,24.24211984,14.14123657,3.03026498,6.060529961,23.23203152,-0.003030845,-0.002233973,-0.003708447,-0.00500185,0.002982865,0.001736647,-0.003340774,-0.000270905,7.19E-05,-0.001003216,0.002186757,-2.60E-06,0.001797857,0.002084467,-0.000363706,0.000469248,-0.001799021,-0.00453567,0.001780952,-0.000268554,-0.002425353,-0.002177002,0.000485415,0.000304452,-0.000778604,-0.002096761,-0.002363969,0.00044702,0.003926585,-0.000500432,-0.001219613,-0.002541787,0.001127823,-0.001644257,0.003735354,0.003224448,-0.003974544,-0.003522886,-0.000142139,-0.003819423,0.005343671,0.003861675,0.003622372,-0.000557331,-0.002797023,-0.006039492,0.002491243,-0.000813655,0.000705793,0.001012366,-0.004843104,-0.002409331,0.006273118,0.001055564,-0.002530493,0.000449139,-0.000952884,-0.002207405,0.00937633,0.005275643,mithocond
29.43764724,5.887529448,12.51100008,11.03911772,0.735941181,7.35941181,4.415647086,33.85329433,13.24694126,27.96576488,45.62835322,7.35941181,23.55011779,30.17358842,21.34229425,23.55011779,25.02200015,11.7750589,16.19070598,26.49388252,0.009963561,0.005523708,0.008501092,0.003924621,0.006382284,0.002856605,0.007599089,0.002901292,0.007248848,0.002966273,0.00842401,0.004336483,0.008311439,0.004436042,0.00611071,0.001348053,0.007448497,0.003063702,0.006736607,0.003574543,0.005673505,0.001703763,0.005606654,0.001604663,0.005229602,0.003297181,0.004542187,0.002306937,0.004959254,0.00136039,0.005638382,0.002714653,0.005339201,0.002990429,0.003203588,0.001017852,0.005974334,0.003633986,0.00422279,0.00187275,0.005205645,0.002067199,0.002990802,0.002007098,0.004721726,0.002471647,0.004374458,0.001977729,0.005610249,0.002237896,0.006623892,0.004434857,0.006400859,0.002286455,0.006314478,0.002175709,0.007339638,0.003635924,0.005073835,0.001559163,mithocond
31.12609665,8.488935449,5.659290299,5.659290299,0,10.37536555,6.602505349,10.37536555,2.82964515,4.71607525,17.92108595,3.7728602,2.82964515,5.659290299,7.545720399,8.488935449,9.432150499,0,1.8864301,15.0914408,-0.005898403,-0.001664747,0.001306828,-0.002947299,0.001336601,0.000392144,-0.000937979,0.000158218,0.002695703,0.00170258,0.00220781,0.000452963,-0.004729748,-0.000185738,-0.000756838,-0.000808524,0.00252069,0.005307267,0.006085706,0.004908656,-0.003906514,-0.00289642,0.0026379,0.002792339,-0.003108636,-0.000757498,0.001120664,0.001647102,0.003715944,0.0031598,0.000197093,-0.000513678,0.000658148,0.00037731,0.000569563,0.001620809,0.0051404,0.001218773,0.002809584,3.96E-06,0.001922219,0.002678853,0.002829056,0.002845192,-0.000169924,-0.000988121,-0.002068597,-0.003294477,0.004204574,0.000294618,-0.002342212,0.000677855,0.006786651,0.004602163,-0.00016904,0.002375264,0.002081694,0.000552853,0.002196829,0.004136965,mithocond
4.612564129,11.07015391,3.690051303,1.845025652,6.457589781,4.612564129,5.535076955,13.83769239,4.612564129,1.845025652,14.76020521,10.14764108,2.767538477,1.845025652,11.07015391,5.535076955,10.14764108,1.845025652,0.922512826,10.14764108,0.000733629,0.002840917,0.002891516,0.002879555,0.004322014,0.002229605,-0.000123323,-0.000344082,0.003116014,0.002792323,-0.00314882,0.00314004,0.000803532,0.003114591,-0.001193831,0.001322433,0.00327518,0.003820328,0.006947975,0.003513054,0.005835652,0.003458281,0.003508254,0.001518236,0.001291636,0.000427097,0.000239194,0.002083068,0.004235331,0.005004792,0.000985083,0.003334958,-0.004069526,-6.29E-05,-0.006744153,0.000735243,-0.005029788,-0.00125633,-0.007824204,-0.002428052,0.008196064,0.005072927,-0.001828274,-0.000810836,-0.005120681,-0.003935961,0.00486554,0.004775685,0.008525609,0.008974866,-0.004483586,-3.47E-05,0.004507743,0.006054274,-0.010062858,-0.003587167,-0.004096992,0.002748237,0.005569787,0.00398296,mithocond
8.210004564,5.473336376,3.648890917,2.736668188,0.912222729,5.473336376,7.297781835,5.473336376,2.736668188,0,10.03445002,8.210004564,2.736668188,3.648890917,10.03445002,10.94667275,5.473336376,0,2.736668188,2.736668188,-0.004383749,-0.001485593,0.000747781,0.002187881,0.008764598,0.008077209,-0.001069761,-0.002071873,0.011191564,0.011724201,-0.00355264,0.001088873,0.001068483,0.001880781,0.001484282,0.005819726,-0.001282979,0.000351403,0.004612928,0.004816348,-0.0046588,0.001874225,0.003696275,0.000952128,-0.003267135,0.004543083,-0.001854449,0.008213612,0.005967202,6.89E-05,-0.007794056,0.001271113,0.004924908,0.004176775,-0.003872031,-0.000904732,-0.00285675,-0.000928611,-0.001460272,-0.004382344,7.55E-05,0.005099778,0.003933103,0.001257851,-0.005083918,-0.001726999,-0.000872494,-0.001594393,0.00373029,-0.00098487,0.003993455,0.003349453,0.003855367,0.002295119,-0.001016568,-0.001492997,0.002152386,0.00454926,0.007097745,0.005481709,mithocond
